 1.134
-0.908
 1.937
 45.071
 69.149
 20.000
 10.860
 25.066
 24.000
 10.531
-17.040
 10.000
 3.161
-7.595
 11.000
-2.580
 6.486
 36.000
 8.498
 32.077
 36.000
 13.103
 52.485
 12.000
 0.726
 3.327
 2.000
-0.468
 1.691
 1.000
