-11.727
-17.066
 45.862
-1.682
-41.242
 2.028
-14.071
-9.306
 43.597
 12.185
-50.059
 4.890
-18.944
-4.276
 20.197
 10.798
 28.029
 6.823
 25.022
 2.343
 4.060
-1.700
 2.449
-0.359
-3.247
 1.099
-2.469
-1.244
 0.231
 1.984
-0.113
 4.260
 7.105
-0.955
 3.813
 1.971
 5.531
-2.768
 4.283
-1.109
 6.882
 0.625
 1.330
 2.504
-0.489
 2.118
 1.637
-4.186
 2.179
 1.995
 1.790
-6.240
-0.652
-0.306
 2.294
-2.606
-1.259
-2.149
 2.423
-0.829
 3.700
 0.067
 0.518
 2.619
-7.844
-0.921
 13.814
-8.899
 10.481
-0.085
-0.011
 0.052
-3.595
-1.809
 8.508
 3.228
-0.367
 1.364
 2.976
 3.282
-2.704
 0.085
-1.694
 2.457
-2.267
-0.931
-7.432
-4.249
-0.642
 1.793
 5.964
 0.197
-1.679
-3.469
-1.340
-3.222
-6.090
-2.013
-4.387
 1.701
-4.025
-0.513
-0.100
-2.543
-0.515
-2.227
-0.568
 3.779
-1.834
 0.789
-0.796
 3.453
-2.448
-0.577
-5.513
-1.429
-4.850
 0.907
-1.568
 4.803
 3.615
 0.865
 3.705
-0.210
 0.873
 3.131
 4.609
